,Position,Track Name,Artist,Streams,URL,date
82,83,X (with 2 Chainz & Saudi),ScHoolboy Q,6439080,https://open.spotify.com/track/4LmAnpjlhWTahvRkYR8xJa,2018-03-04
83,84,No Limit,G-Eazy,6388508,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,2018-03-04
84,85,How Long,Charlie Puth,6386268,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-03-04
85,86,Se Preparó,Ozuna,6385760,https://open.spotify.com/track/1m69ELEgE6k5ZWsap40ozt,2018-03-04
86,87,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,6338030,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018-03-04
87,88,Unforgettable,French Montana,6311753,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe,2018-03-04
88,89,Bank Account,21 Savage,6210505,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,2018-03-04
89,90,Sky Walker (feat. Travis Scott),Miguel,6209222,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf,2018-03-04
90,91,Want You Back,5 Seconds of Summer,6197297,https://open.spotify.com/track/2Pvr8rYuh5J8V7QglJhH6W,2018-03-04
91,92,PICK IT UP (feat. A$AP Rocky),Famous Dex,6114557,https://open.spotify.com/track/3ncgNpxLoBQ65ABk4djDyd,2018-03-04
92,93,New Freezer (feat. Kendrick Lamar),Rich The Kid,6093388,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2018-03-04
93,94,Nowadays (feat. Landon Cube),Lil Skies,6064256,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-03-04
94,95,I Like Me Better,Lauv,5972689,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-03-04
95,96,1-800-273-8255,Logic,5933106,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV,2018-03-04
96,97,Say You Won't Let Go,James Arthur,5840231,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-03-04
97,98,Me Rehúso,Danny Ocean,5824264,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,2018-03-04
98,99,Something Just Like This,The Chainsmokers,5795072,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-03-04
99,100,Bartier Cardi (feat. 21 Savage),Cardi B,5709627,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-03-04
100,101,Attention,Charlie Puth,5704576,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-03-04
101,102,Quiero Repetir,Ozuna,5667031,https://open.spotify.com/track/0MIcPSq9n2z5H8TAfEstri,2018-03-04
102,103,MotorSport,Migos,5660485,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,2018-03-04
103,104,The Ways (with Swae Lee),Khalid,5609646,https://open.spotify.com/track/5jyyPsIGM2yqkZN9R3TmvN,2018-03-04
104,105,Sorry Not Sorry,Demi Lovato,5576273,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-03-04
105,106,Location,Khalid,5567327,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-03-04
106,107,Gucci Gang,Lil Pump,5558643,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc,2018-03-04
107,108,Mi Gente,J Balvin,5525337,https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,2018-03-04
108,109,Plain Jane,A$AP Ferg,5507867,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,2018-03-04
109,110,Powerglide (feat. Juicy J),Rae Sremmurd,5491839,https://open.spotify.com/track/2yUbCEiaolfSMluDo9RMmG,2018-03-04
110,111,Esperándote,Manuel Turizo,5451960,https://open.spotify.com/track/1nfyE13arjOuO54HH0zmqj,2018-03-04
111,112,All Falls Down (feat. Juliander),Alan Walker,5433323,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2018-03-04
112,113,Bounce Out With That,YBN Nahmir,5391391,https://open.spotify.com/track/5lZsh9Qf7CbHI9Fcc7Zcsq,2018-03-04
113,114,goosebumps,Travis Scott,5275842,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-03-04
114,115,More Than You Know,Axwell /\ Ingrosso,5246739,https://open.spotify.com/track/71bBFbfn2OBK5QwUJSLS44,2018-03-04
115,116,Mayores,Becky G,5206037,https://open.spotify.com/track/7JNh1cfm0eXjqFVOzKLyau,2018-03-04
116,117,Báilame - Remix,Nacho,5158132,https://open.spotify.com/track/3VClLWqNn80Llv0PJOsKgr,2018-03-04
117,118,Whatever It Takes,Imagine Dragons,5137134,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u,2018-03-04
118,119,Miss You (with Major Lazer & Tory Lanez),Cashmere Cat,5115122,https://open.spotify.com/track/0as7lPxkBPctZ7uVmchRNM,2018-03-04
119,120,Lonely Together (feat. Rita Ora),Avicii,4997074,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,2018-03-04
120,121,One Dance,Drake,4994661,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2018-03-04
121,122,Walk It Talk It,Migos,4958848,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,2018-03-04
122,123,Bodak Yellow,Cardi B,4923571,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,2018-03-04
123,124,Que Va,Alex Sensation,4915640,https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,2018-03-04
124,125,Suena El Dembow,Joey Montana,4891914,https://open.spotify.com/track/5TysCiZtv1HnSWcTcUFusI,2018-03-04
125,126,Stargazing,Kygo,4890627,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2018-03-04
126,127,SUTRA,Sebastian Yatra,4872579,https://open.spotify.com/track/5TmZYdHW6HJ9gt7Aokuql5,2018-03-04
127,128,Déjate Llevar,Juan Magán,4831881,https://open.spotify.com/track/3xWEI23MLJrD0dpDcDUTW6,2018-03-04
128,129,El Farsante - Remix,Ozuna,4825027,https://open.spotify.com/track/7uYgVgRSgqluZclLS7wpp4,2018-03-04
129,130,Thinking out Loud,Ed Sheeran,4821805,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-03-04
130,131,Vuelve,Daddy Yankee,4821431,https://open.spotify.com/track/0lJCqIx5BhZtf6QtYI2fbv,2018-03-04
131,132,BUTTERFLY EFFECT,Travis Scott,4811635,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX,2018-03-04
132,133,Go Flex,Post Malone,4780111,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018-03-04
133,134,Paramedic!,SOB X RBE,4777786,https://open.spotify.com/track/2tPcTFiQF9MbVUyjZ3zDhA,2018-03-04
134,135,Symphony (feat. Zara Larsson),Clean Bandit,4758746,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2018-03-04
135,136,Photograph,Ed Sheeran,4756222,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-03-04
136,137,Closer,The Chainsmokers,4741335,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-03-04
137,138,Mad Love,Sean Paul,4740936,https://open.spotify.com/track/3soOPBuMK8YMdWnV7xpEyf,2018-03-04
138,139,Fuck Love (feat. Trippie Redd),XXXTENTACION,4733401,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-03-04
139,140,Despacito - Remix,Luis Fonsi,4693432,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018-03-04
140,141,There's Nothing Holdin' Me Back,Shawn Mendes,4671303,https://open.spotify.com/track/79cuOz3SPQTuFrp8WgftAu,2018-03-04
141,142,Getting Over You,Lauv,4669539,https://open.spotify.com/track/2BNkTvg1kHAAfGvqh56x5a,2018-03-04
142,143,BILLY,6ix9ine,4650317,https://open.spotify.com/track/7bRRHQelMfrP86QYQlCsAq,2018-03-04
143,144,Bella y Sensual,Romeo Santos,4607517,https://open.spotify.com/track/0ERbK7qVqveCaBWIiYCrl3,2018-03-04
144,145,Plug Walk,Rich The Kid,4586692,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl,2018-03-04
145,146,Naked,James Arthur,4583418,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2018-03-04
146,147,That's What I Like,Bruno Mars,4582722,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-03-04
147,148,Strip That Down,Liam Payne,4581018,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-03-04
148,149,The Greatest Show,Hugh Jackman,4538715,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-03-04
149,150,Robarte un Beso,Carlos Vives,4519651,https://open.spotify.com/track/0JcNysfWVWaMS7R6vzGB2k,2018-03-04
150,151,Big Shot (with Travis Scott),Kendrick Lamar,4519425,https://open.spotify.com/track/5cXg9IQS34FzLVdHhp7hu7,2018-03-04
151,152,Escápate Conmigo (feat. Ozuna),Wisin,4499169,https://open.spotify.com/track/1KSqYYJFyfTecXFk9M0prc,2018-03-04
152,153,Dime Si Te Acuerdas,Bad Bunny,4494278,https://open.spotify.com/track/49VSioK272TASR4r9vRTuP,2018-03-04
153,154,Issues,Julia Michaels,4367816,https://open.spotify.com/track/7vu0JkJh0ldukEYbTVcqd0,2018-03-04
154,155,Codeine Dreaming (feat. Lil Wayne),Kodak Black,4310256,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J,2018-03-04
155,156,Everybody Dies In Their Nightmares,XXXTENTACION,4292325,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-03-04
156,157,Roll In Peace (feat. XXXTENTACION),Kodak Black,4287494,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-03-04
157,158,Felices los 4,Maluma,4281594,https://open.spotify.com/track/0qYTZCo5Bwh1nsUFGZP3zn,2018-03-04
158,159,Galway Girl,Ed Sheeran,4264663,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2018-03-04
159,160,Redbone,Childish Gambino,4229438,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-03-04
160,161,I Get the Bag (feat. Migos),Gucci Mane,4187171,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0,2018-03-04
161,162,Dreamer,Axwell /\ Ingrosso,4185884,https://open.spotify.com/track/7hvxMYq9JW5W0vFwiu1Zdr,2018-03-04
162,163,Mama,Jonas Blue,4178956,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2018-03-04
163,164,Passionfruit,Drake,4170103,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,2018-03-04
164,165,White Iverson,Post Malone,4137911,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018-03-04
165,166,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,4132053,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-03-04
166,167,A Million Dreams,Ziv Zaifman,4121216,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-03-04
167,168,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,4109489,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2018-03-04
168,169,Havana - Remix,Camila Cabello,4109424,https://open.spotify.com/track/3whrwq4DtvucphBPUogRuJ,2018-03-04
169,170,Never Enough,Loren Allred,4086466,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-03-04
170,171,KEKE,6ix9ine,4072957,https://open.spotify.com/track/7q1ikCoQLytPP5TTzDy7JK,2018-03-04
171,172,DNA.,Kendrick Lamar,4071573,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-03-04
172,173,Starboy,The Weeknd,4048639,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2018-03-04
173,174,Wonderwall - Remastered,Oasis,4038768,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa,2018-03-04
174,175,Red Roses (feat. Landon Cube),Lil Skies,4025067,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-03-04
175,176,Friends (with BloodPop®),Justin Bieber,4019844,https://open.spotify.com/track/7nZmah2llfvLDiUjm0kiyz,2018-03-04
176,177,Perro Fiel (feat. Nicky Jam),Shakira,3977450,https://open.spotify.com/track/70lnL3QaSOIIyMa2X9aVRL,2018-03-04
177,178,Mask Off,Future,3975473,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018-03-04
178,179,The Weekend - Funk Wav Remix,SZA,3966913,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,2018-03-04
179,180,Barking,Ramz,3962746,https://open.spotify.com/track/7amMgNDcObIDkIXv4xcvc2,2018-03-04
180,181,Beautiful,Bazzi,3960984,https://open.spotify.com/track/1OilOIju6R9ia8vilNjChh,2018-03-04
181,182,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,3944261,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,2018-03-04
182,183,Tell Me You Love Me,Demi Lovato,3931937,https://open.spotify.com/track/5Htb1uFQ1KrkFXlefS8oGj,2018-03-04
183,184,What About Us,P!nk,3922766,https://open.spotify.com/track/0Qh38w01QRXK6KHIv0e3hb,2018-03-04
184,185,GUMMO,6ix9ine,3922591,https://open.spotify.com/track/0VtxQUpwnkeedz0QhhuOgA,2018-03-04
185,186,Wait,Maroon 5,3900580,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-03-04
186,187,Stay,Zedd,3845530,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2018-03-04
187,188,It Ain't Me (with Selena Gomez),Kygo,3841356,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2018-03-04
188,189,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,3828258,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ,2018-03-04
189,190,Despacito (Featuring Daddy Yankee),Luis Fonsi,3806380,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,2018-03-04
190,191,Leave a Light On,Tom Walker,3803542,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W,2018-03-04
191,192,Notice Me,Migos,3779647,https://open.spotify.com/track/3OnOomd79OjqSYHchCQ6ht,2018-03-04
192,193,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,3757332,https://open.spotify.com/track/5bcTCxgc7xVfSaMV3RuVke,2018-03-04
193,194,Scared to Be Lonely,Martin Garrix,3755712,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2018-03-04
194,195,Mamita,CNCO,3750803,https://open.spotify.com/track/5ojXuKXBYq0apcNucYSDXq,2018-03-04
195,196,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,3747830,https://open.spotify.com/track/6kex4EBAj0WHXDKZMEJaaF,2018-03-04
196,197,Glorious (feat. Skylar Grey),Macklemore,3725286,https://open.spotify.com/track/0CokSRCu5hZgPxcZBaEzVE,2018-03-04
197,198,Mr. Brightside,The Killers,3717326,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2018-03-04
198,199,Next To Me,Imagine Dragons,3681739,https://open.spotify.com/track/7EUfNvyCVxQV3oN5ScA2Lb,2018-03-04
199,200,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),Anitta,3676542,https://open.spotify.com/track/6u0EAxf1OJTLS7CvInuNd7,2018-03-04
0,1,God's Plan,Drake,47148714,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-03-11
1,2,Psycho (feat. Ty Dolla $ign),Post Malone,33112210,https://open.spotify.com/track/65NwOZqoXny4JxqAPlfxRF,2018-03-11
2,3,All The Stars (with SZA),Kendrick Lamar,26332855,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s,2018-03-11
3,4,FRIENDS,Marshmello,25145965,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2018-03-11
4,5,IDGAF,Dua Lipa,23266286,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-03-11
5,6,The Middle,Zedd,22125746,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,2018-03-11
6,7,Look Alive (feat. Drake),BlocBoy JB,21453754,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-03-11
7,8,Mine,Bazzi,21246936,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-03-11
8,9,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,19683315,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-03-11
9,10,SAD!,XXXTENTACION,19213351,https://open.spotify.com/track/35ieKju5aLWFN5UgfJ27mL,2018-03-11
10,11,Love Lies (with Normani),Khalid,18294703,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-03-11
11,12,rockstar,Post Malone,18286853,https://open.spotify.com/track/2U7Hu2RaNQNRi7izoJyZaX,2018-03-11
12,13,Pray For Me (with Kendrick Lamar),The Weeknd,17832959,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x,2018-03-11
13,14,Dura,Daddy Yankee,16893428,https://open.spotify.com/track/2j2fIJGh4PMdXt9ULI5Tlc,2018-03-11
14,15,Havana (feat. Young Thug),Camila Cabello,16799655,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-03-11
15,16,Everyday,Logic,16130395,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,2018-03-11
16,17,X,Nicky Jam,16096242,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA,2018-03-11
17,18,Never Be the Same,Camila Cabello,14852590,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-03-11
18,19,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,14516942,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-03-11
19,20,Amorfoda,Bad Bunny,14039500,https://open.spotify.com/track/3ITvHA9zhZZdBJsOsAUegF,2018-03-11
20,21,Échame La Culpa,Luis Fonsi,13387464,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-03-11
21,22,Stir Fry,Migos,13206891,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf,2018-03-11
22,23,Finesse - Remix; feat. Cardi B,Bruno Mars,13036770,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-03-11
23,24,River (feat. Ed Sheeran),Eminem,12728640,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-03-11
24,25,New Rules,Dua Lipa,12718379,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-03-11
25,26,I Fall Apart,Post Malone,12483597,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-03-11
26,27,Perfect,Ed Sheeran,11982557,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-03-11
27,28,Sick Boy,The Chainsmokers,11942216,https://open.spotify.com/track/2IKZkwHI5zsZf70STuhvOX,2018-03-11
28,29,Wolves,Selena Gomez,11767436,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-03-11
29,30,44 More,Logic,11614429,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO,2018-03-11
30,31,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,11585414,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-03-11
31,32,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,11257360,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-03-11
32,33,Shape of You,Ed Sheeran,10953328,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-03-11
33,34,Heaven,Julia Michaels,10924971,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb,2018-03-11
34,35,Me Niego (feat. Ozuna & Wisin),Reik,10870577,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T,2018-03-11
35,36,Say Something (feat. Chris Stapleton),Justin Timberlake,10796480,https://open.spotify.com/track/1LhMopPAallLeaeNutqbgS,2018-03-11
36,37,Bella,Wolfine,10694894,https://open.spotify.com/track/3xcCix7Jv1Rp90YVmgo35D,2018-03-11
37,38,Let You Down,NF,10680969,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-11
38,39,Capital Letters,Hailee Steinfeld,10600700,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-03-11
39,40,Ric Flair Drip (& Metro Boomin),Offset,10536875,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-03-11
40,41,Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,10317171,https://open.spotify.com/track/33bnxcjePIkcmNjEFTJX0l,2018-03-11
41,42,Him & I (with Halsey),G-Eazy,10192009,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-03-11
42,43,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,9891879,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-03-11
43,44,Corazón,Maluma,9804517,https://open.spotify.com/track/4lESS6vuruP6a79KWRaQou,2018-03-11
44,45,Contra,Logic,9642641,https://open.spotify.com/track/7u90MSvVyEjL0c8icaE7jl,2018-03-11
45,46,Feel It Still,Portugal. The Man,9465512,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-03-11
46,47,Downtown,Anitta,9447987,https://open.spotify.com/track/3Ga6eKrUFf12ouh9Yw3v2D,2018-03-11
47,48,Criminal,Natti Natasha,9066430,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C,2018-03-11
48,49,Like I Do,David Guetta,8887573,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ,2018-03-11
49,50,I Miss You (feat. Julia Michaels),Clean Bandit,8677420,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-03-11
50,51,This Is Me,Keala Settle,8565864,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-03-11
51,52,Silence,Marshmello,8367816,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,2018-03-11
52,53,Thunder,Imagine Dragons,8364604,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn,2018-03-11
53,54,Síguelo Bailando,Ozuna,8285718,https://open.spotify.com/track/5Y9fnynLlIvqtM710MHzfz,2018-03-11
54,55,XO Tour Llif3,Lil Uzi Vert,7970925,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-03-11
55,56,Too Good At Goodbyes,Sam Smith,7809880,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-03-11
56,57,Breathe,Jax Jones,7805113,https://open.spotify.com/track/6tvQzeCPwOytDlBYCIOY0n,2018-03-11
57,58,Overnight,Logic,7712064,https://open.spotify.com/track/3s3VVLE1kB7Xk2AoJKlGmr,2018-03-11
58,59,Sensualidad,Bad Bunny,7632638,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-03-11
59,60,Congratulations,Post Malone,7588879,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-03-11
60,61,EL BAÑO (feat. Bad Bunny),Enrique Iglesias,7574493,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-03-11
61,62,Indica Badu,Logic,7396106,https://open.spotify.com/track/0jqBo5RYn008f4ZY8kPewW,2018-03-11
62,63,What Lovers Do (feat. SZA),Maroon 5,7357024,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-03-11
63,64,Plug Walk,Rich The Kid,7352708,https://open.spotify.com/track/0gD6lWJhbXHWNVwQziSVvl,2018-03-11
64,65,Rewrite The Stars,Zac Efron,7323270,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-03-11
65,66,Midnight,Logic,7257929,https://open.spotify.com/track/1GtVGc1UYin3zpMUdNSSpM,2018-03-11
66,67,Wait,Maroon 5,7246334,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-03-11
67,68,Dembow,Danny Ocean,7188908,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2,2018-03-11
68,69,HUMBLE.,Kendrick Lamar,7129388,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-03-11
69,70,Young Dumb & Broke,Khalid,7034055,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-03-11
70,71,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",Sofia Reyes,6936589,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b,2018-03-11
71,72,Anywhere,Rita Ora,6923191,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018-03-11
72,73,Believer,Imagine Dragons,6806572,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4,2018-03-11
73,74,66,Lil Yachty,6800496,https://open.spotify.com/track/6tarvNiKnEjYMj1VZhlDqR,2018-03-11
74,75,Bum Bum Tam Tam,MC Fioti,6758643,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018-03-11
75,76,Wassup,Logic,6744472,https://open.spotify.com/track/5KVciTEfXvpcFHR3RFbtJy,2018-03-11
76,77,Betrayed,Lil Xan,6629996,https://open.spotify.com/track/6NWl2m8asvH83xjuXVNsuG,2018-03-11
77,78,Yuck,Logic,6510396,https://open.spotify.com/track/0D5CXSUx8GOCHSY8KWgi9h,2018-03-11
78,79,Candy Paint,Post Malone,6497019,https://open.spotify.com/track/42CeaId2XNlxugDvyqHfDf,2018-03-11
79,80,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,6465685,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-03-11
80,81,Dusk Till Dawn - Radio Edit,ZAYN,6449498,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-03-11
81,82,Jocelyn Flores,XXXTENTACION,6344328,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,2018-03-11
82,83,Narcos,Migos,6327450,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK,2018-03-11
83,84,Machika,J Balvin,6319406,https://open.spotify.com/track/6MNGxu8MprKGkchUchkJsy,2018-03-11
